1,9,1,2,50
2,15,3,3,55
16,3,0,1,79
2,14,1,0,56
1,8,0,0,69
0,17,1,0,76
2,12,2,1,63
2,11,1,1,55
10,8,1,0,184
1,18,0,2,64
2,10,3,0,79
8,8,2,0,179
0,15,0,2,71
1,14,0,1,75
13,5,0,1,55
0,14,2,3,75
0,19,3,3,69
2,11,2,0,80
6,9,2,0,169
10,8,0,2,188
9,7,1,2,133
2,12,1,3,99
2,11,1,2,60
9,7,2,0,125
1,15,2,3,84
20,5,1,1,66
0,15,1,1,57
1,12,1,2,71
1,12,0,3,56
8,7,2,2,181
1,13,1,0,86
1,11,3,3,60
2,17,3,0,67
1,9,0,2,57
6,8,2,1,101
15,5,0,1,70
0,17,1,0,59
0,10,2,2,55
0,14,0,3,100
8,5,2,0,138
0,15,2,2,68
1,14,0,3,50
2,11,3,1,53
9,8,0,0,199
1,16,0,1,98
0,13,2,1,53
0,10,0,0,65
0,12,3,2,83
1,13,1,1,65
7,5,1,0,162
0,13,1,3,56
2,10,0,0,98
19,1,0,1,72
19,5,1,1,75
19,5,1,0,72
1,15,3,0,70
2,13,2,2,65
1,14,1,0,87
0,15,1,3,99
2,11,1,3,67
2,10,1,0,62
2,12,3,3,68
1,11,2,0,55
7,10,0,2,105
1,18,2,0,59
2,13,2,1,78
10,9,0,0,132
2,14,1,3,73
16,4,0,0,53
1,13,3,3,75
2,16,0,3,63
18,1,1,1,76
1,10,0,1,51
1,8,1,3,76
1,18,0,1,90
16,5,1,0,59
1,10,0,0,94
2,9,1,3,76
2,10,1,0,80
0,18,3,1,68
2,8,3,1,59
2,16,1,2,65
16,3,1,0,50
6,7,2,0,108
2,9,3,3,77
2,8,1,0,73
0,18,1,2,100
0,17,0,2,72
2,15,1,1,72
5,8,2,2,171
6,6,2,2,170
1,10,1,3,57
2,12,0,0,70
6,10,2,1,196
1,14,2,0,64
1,9,1,1,61
10,7,1,0,156
2,10,2,2,56
17,4,1,0,63
1,10,1,1,63
7,10,1,2,101
8,10,2,1,172
0,19,1,0,69
1,10,1,3,60
1,10,3,1,79
8,5,2,0,189
9,9,2,0,140
1,11,0,0,58
1,10,3,0,61
2,18,0,2,81
0,10,3,0,69
2,13,2,0,64
1,13,2,3,51
1,14,2,3,50
0,14,2,1,77
2,9,0,1,53
5,6,2,1,146
1,12,0,0,54
0,10,1,2,55
1,10,1,0,50
1,8,0,0,78
0,14,1,1,87
7,8,1,1,118
13,3,0,0,60
7,8,0,0,181
1,11,0,1,68
1,14,2,2,58
17,5,0,0,69
2,9,0,3,60
8,8,1,2,112
2,12,3,2,68
2,14,2,2,52
1,16,1,2,75
1,11,0,0,50
2,11,0,2,52
2,14,3,3,90
7,5,0,0,111
2,13,0,2,54
2,14,2,0,85
1,12,1,2,61
1,8,3,1,59
1,17,3,3,90
2,18,2,2,70
6,6,0,0,177
1,13,3,1,77
1,10,1,0,55
2,12,0,1,60
2,12,3,1,52
2,8,2,1,66
7,6,1,1,115
19,2,0,0,52
0,12,1,0,83
0,13,2,0,91
1,18,1,3,60
19,5,0,0,74
1,8,3,0,72
6,8,0,2,167
2,12,0,3,57
1,10,3,1,61
6,7,2,0,145
1,15,1,1,67
2,12,1,1,56
9,8,2,1,176
20,2,1,0,76
1,15,0,3,95
2,9,3,0,54
2,10,0,3,56
0,19,0,2,69
16,4,1,0,65
15,3,0,1,50
6,10,0,0,130
2,9,0,2,55
18,3,1,0,52
1,13,3,2,75
2,18,0,0,82
13,2,0,1,57
1,12,0,1,66
1,18,3,0,73
1,9,2,0,79
8,8,0,1,137
18,4,0,0,63
2,11,1,0,71
7,5,0,0,111
6,6,2,1,111
7,7,2,1,141
1,16,2,2,83
9,5,0,2,135
17,2,0,0,51
17,5,0,1,76
1,11,0,1,69
0,13,1,1,95
7,6,1,2,188
7,7,0,2,166
2,18,0,3,66
2,8,0,3,73
19,3,0,1,72
10,10,0,2,162
0,10,3,2,59
1,11,1,1,67
10,8,1,2,109
6,8,1,1,152
2,8,2,3,71
2,10,3,1,70
13,4,0,0,70
8,8,2,2,150
1,9,2,3,67
18,4,0,1,58
9,7,2,0,128
2,11,3,0,61
2,12,1,1,55
1,11,3,0,96
1,8,2,1,67
1,11,3,2,66
5,9,0,1,151
2,9,0,0,64
0,14,0,3,51
20,4,1,0,51
6,7,0,2,116
0,11,3,0,85
1,13,2,0,55
0,18,2,1,65
0,12,1,1,68
8,5,2,2,140
0,11,0,1,61
5,7,1,1,107
18,5,0,1,51
2,14,0,3,77
0,15,1,3,52
9,10,0,2,156
0,11,3,2,97
2,16,3,3,76
0,11,1,0,62
6,6,1,0,188
7,9,2,1,161
2,13,1,3,64
1,12,0,2,63
18,2,0,1,66
1,10,3,1,74
0,10,2,3,56
1,17,1,0,80
9,5,2,0,155
2,14,1,2,73
0,13,2,1,51
1,13,0,0,57
1,11,2,0,66
1,13,3,2,80
1,11,0,3,54
2,11,0,3,50
0,19,3,1,50
2,12,3,1,63
15,2,0,1,65
0,10,3,2,60
13,5,1,1,55
10,10,2,2,170
2,10,3,0,82
7,8,0,2,113
1,10,0,3,65
1,10,1,0,58
5,8,0,0,175
15,5,0,1,71
2,12,2,3,68
1,11,2,3,55
5,9,1,0,135
7,9,0,0,166
1,10,0,3,70
2,12,1,2,96
9,6,2,2,156
1,9,3,1,55
5,9,1,0,136
1,10,3,0,78
2,13,0,1,99
6,10,1,2,118
0,10,2,0,62
1,12,2,0,71
0,11,2,1,77
2,9,3,2,66
2,14,1,3,64
2,13,2,0,71
10,7,1,1,192
1,14,3,3,63
0,13,2,2,91
2,11,0,3,58
0,16,0,3,90
1,14,2,3,52
9,6,0,1,109
9,9,1,1,165
8,5,0,0,124
1,10,2,1,52
1,17,2,1,63
9,8,0,1,154
10,5,2,2,140
17,4,1,1,67
2,8,1,2,66
2,9,3,0,78
1,16,2,0,93
1,11,0,2,79
2,10,3,3,71
8,7,2,1,173
5,8,1,0,187
2,11,0,3,54
2,12,2,0,71
1,11,3,2,77
0,19,0,1,51
0,13,3,0,100
2,12,3,3,64
2,13,2,3,65
2,10,0,1,60
1,10,2,0,92
1,9,3,2,52
2,11,1,0,69
0,15,3,2,96
2,14,0,0,54
9,7,2,2,164
1,9,3,3,71
1,10,1,1,82
8,10,1,2,114
1,17,2,3,53
2,12,0,2,81
2,12,3,3,72
2,14,3,0,78
9,5,1,0,197
1,13,2,0,80
1,9,1,1,61
2,11,2,0,71
10,8,2,0,148
9,9,0,2,187
9,10,0,0,164
1,10,0,1,78
2,14,0,2,68
2,12,1,2,62
2,8,3,1,76
1,9,0,1,73
1,18,1,2,65
1,10,0,0,70
1,10,0,3,50
5,8,2,2,198
8,9,0,2,191
2,11,2,1,98
6,8,2,1,173
1,10,3,0,62
19,2,0,0,53
0,18,3,2,53
1,15,2,3,96
1,9,3,1,79
2,12,0,1,64
18,4,0,1,73
1,11,3,3,66
2,9,0,1,76
2,9,0,3,67
1,13,1,1,90
0,12,2,0,53
8,10,0,1,178
1,9,2,3,61
13,3,0,0,57
2,12,1,2,50
9,6,2,0,146
2,16,0,1,99
0,10,0,0,65
0,13,3,1,74
0,14,1,1,71
8,10,1,1,147
2,13,2,2,77
2,18,1,1,62
1,10,1,2,60
2,17,1,1,80
1,13,3,3,51
2,14,2,1,96
2,17,1,1,58
1,11,1,3,78
6,8,1,0,162
2,10,2,3,71
2,17,1,2,89
5,9,0,1,115
1,17,2,3,65
1,12,1,2,93
0,16,1,0,68
0,16,3,2,88
0,13,0,0,80
1,14,2,3,77
1,9,3,2,60
7,8,2,0,137
2,11,3,0,74
1,11,1,0,50
2,9,0,3,55
2,18,3,2,54
8,6,1,2,156
5,10,1,1,168
2,17,3,1,66
1,10,2,2,69
0,15,2,2,77
1,16,3,3,52
15,3,1,1,65
1,8,3,3,73
7,6,0,0,193
0,14,2,2,59
0,12,3,2,70
1,12,2,1,65
2,13,0,2,62
1,11,2,3,67
2,11,0,2,80
1,19,2,2,99
2,19,2,2,78
17,4,0,0,70
9,10,1,1,104
5,10,1,0,193
19,2,1,0,62
1,13,0,1,57
1,12,2,3,72
2,11,3,1,78
0,15,1,3,84
1,16,2,3,67
13,5,0,0,75
5,6,0,1,178
1,10,0,2,79
1,19,2,0,89
2,12,3,2,56
2,15,1,1,100
8,10,0,0,146
2,8,1,0,58
1,11,0,1,68
0,17,3,1,71
2,10,3,0,80
6,5,2,2,200
1,12,1,0,74
7,6,2,0,118
1,15,2,3,94
10,5,2,0,174
0,13,2,3,77
1,8,1,0,74
9,5,0,2,120
9,6,1,1,191
8,5,2,1,133
2,14,2,0,52
1,18,3,2,75
2,13,1,0,77
1,9,2,1,73
2,13,3,0,93
2,9,0,2,70
2,12,3,1,54
2,17,0,2,78
6,8,0,2,105
17,2,0,0,61
2,14,1,0,79
2,13,1,3,60
0,13,1,1,54
18,1,1,0,79
1,15,2,1,94
2,12,1,3,73
8,7,0,1,191
10,6,0,2,142
2,14,0,2,63
0,13,0,1,74
2,12,3,0,60
17,3,1,0,74
7,5,2,0,113
19,1,0,0,51
6,6,0,1,197
2,13,3,0,79
2,12,2,2,56
1,19,3,3,98
2,13,2,3,94
2,10,2,2,75
2,12,0,1,52
2,9,1,3,57
2,14,3,1,63
2,12,2,1,66
0,18,2,3,94
2,11,1,3,66
1,10,1,0,68
0,12,2,2,77
2,14,0,0,67
7,8,0,2,149
1,12,1,0,54
7,7,1,1,122
2,14,3,2,73
5,5,2,1,139
1,9,1,2,76
1,8,3,2,53
0,19,3,1,54
1,10,2,3,76
2,14,2,3,70
5,9,1,1,111
1,9,1,0,70
2,10,3,3,75
2,12,1,3,77
2,12,1,3,64
2,8,2,1,54
13,5,1,1,57
9,10,0,1,142
5,8,1,2,194
1,18,3,0,78
2,13,3,0,77
2,14,2,1,55
1,13,3,2,72
0,14,2,3,50
20,2,0,0,56
9,8,0,2,163
10,5,0,1,113
1,11,2,2,71
0,13,3,1,53
1,9,3,1,53
1,15,3,1,92
1,8,1,0,80
0,17,1,2,92
2,8,0,3,69
5,10,0,0,163
18,5,1,1,52
5,9,1,2,161
2,12,0,3,57
2,14,0,2,65
2,12,2,1,66
1,10,2,1,62
5,9,1,1,123
1,9,1,1,56
0,10,3,2,96
2,10,3,2,54
2,9,2,2,65
0,12,1,1,51
16,2,1,0,71
1,10,1,0,57
0,17,3,3,85
1,12,3,2,66
9,7,1,1,141
7,9,1,1,200
2,11,0,1,58
10,8,2,0,130
5,6,1,0,172
2,9,3,2,60
1,16,0,2,54
0,18,2,2,67
5,9,2,2,140
0,18,1,1,69
9,9,2,1,187
14,2,1,1,72
1,8,3,1,79
6,6,0,1,168
7,7,0,0,158
1,13,2,2,82
7,9,0,2,196
1,12,3,1,80
9,5,2,2,133
1,13,1,0,68
1,12,3,1,70
2,14,0,2,55
1,13,2,0,77
5,7,2,2,116
1,9,1,3,68
2,13,0,1,68
2,10,3,0,83
0,18,1,1,59
1,12,0,2,72
8,8,1,1,187
1,9,2,2,71
8,6,0,1,149
1,16,2,0,93
2,11,0,0,57
9,6,0,2,200
8,7,0,0,112
2,9,1,0,61
1,14,1,0,55
10,7,2,2,118
0,17,1,3,77
1,13,3,1,77
1,8,3,2,60
2,11,2,3,57
6,6,0,0,119
2,13,2,1,59
1,14,2,3,70
1,19,0,3,63
2,14,0,2,74
1,9,1,3,78
2,10,2,0,62
1,11,1,3,75
8,5,2,2,149
8,9,1,1,132
1,17,3,3,93
1,18,2,0,89
20,4,0,1,65
1,13,1,0,71
1,14,1,1,73
1,12,0,1,80
9,6,0,0,165
1,13,2,1,80
20,3,0,1,51
16,2,1,0,58
2,11,2,2,97
9,9,0,0,177
1,14,0,2,63
1,10,0,1,62
15,4,1,0,77
2,9,2,1,57
1,9,2,1,54
7,5,1,2,158
2,19,3,0,59
15,5,0,1,77
2,14,3,3,76
13,2,0,0,59
2,11,0,2,78
13,4,0,1,60
7,9,0,1,168
0,16,0,2,84
9,9,1,1,125
19,3,1,1,56
0,18,0,1,80
2,9,3,3,59
7,8,1,2,154
6,9,1,1,141
6,7,1,0,185
2,13,2,1,56
7,5,2,2,106
1,8,3,1,63
1,13,1,1,64
2,8,1,0,76
7,8,0,0,141
1,8,0,2,69
8,9,0,2,138
2,11,1,3,61
2,13,2,1,70
1,17,1,3,69
10,7,1,0,183
13,1,1,1,79
1,11,3,2,71
0,12,1,2,95
2,11,0,3,72
0,18,0,1,74
1,18,0,1,59
14,1,1,1,50
1,11,3,0,78
2,9,1,0,80
18,4,1,0,50
2,18,2,0,100
2,10,0,1,70
1,16,1,1,98
6,10,1,0,124
1,9,2,1,69
0,15,3,2,57
6,10,0,0,185
1,10,2,2,71
9,10,1,2,195
0,13,1,3,59
2,16,3,3,55
5,8,2,2,132
13,4,1,1,64
16,2,0,1,59
8,8,2,1,190
1,8,2,2,65
2,9,3,0,55
1,12,3,1,97
1,16,1,2,69
8,10,0,0,189
0,15,0,3,93
7,5,0,0,117
0,16,0,1,55
19,3,1,0,71
19,1,1,0,57
1,13,1,0,75
8,8,2,2,182
2,10,2,2,56
16,4,1,0,62
1,9,3,3,55
1,8,1,1,57
0,14,2,1,71
2,12,3,3,73
10,9,1,2,138
5,5,1,1,174
2,12,2,0,72
1,18,2,2,71
7,10,2,1,147
2,17,0,2,92
1,10,0,3,68
1,8,0,1,70
17,3,1,0,70
1,14,2,0,53
8,9,0,1,175
2,10,1,0,54
14,5,0,1,61
1,10,2,1,63
2,13,0,1,57
2,13,0,1,54
10,5,1,1,198
1,19,2,0,60
2,9,2,3,60
8,7,1,0,119
1,12,0,3,74
6,7,2,2,109
7,10,1,2,169
1,10,0,0,65
2,13,2,0,77
1,8,3,3,80
2,11,3,1,77
0,10,1,1,79
2,13,0,2,54
5,7,2,0,137
2,13,3,2,67
6,8,0,2,157
9,10,0,2,102
0,11,2,2,82
1,13,2,3,61
7,10,1,2,114
14,4,0,1,74
2,12,0,3,74
9,8,0,1,145
1,18,0,3,65
2,17,2,1,87
5,6,0,2,104
7,6,0,1,131
1,13,0,1,76
9,7,2,0,195
8,10,2,2,115
7,10,1,2,120
2,11,3,1,51
2,13,3,3,57
15,2,0,1,61
2,12,2,2,82
1,17,1,1,80
1,12,0,2,54
8,10,1,2,125
0,18,2,1,72
1,9,1,3,50
2,16,3,2,70
1,9,1,2,52
17,4,1,0,71
5,6,1,0,141
1,18,1,0,97
14,2,0,1,76
2,9,0,0,72
6,8,2,2,109
2,12,2,0,65
7,6,2,0,123
2,11,3,2,65
15,5,1,1,62
1,13,1,2,57
8,7,1,0,195
0,19,3,3,91
1,17,0,2,69
2,12,1,0,77
1,16,1,1,81
6,5,0,2,153
8,8,2,2,104
1,10,3,3,59
9,7,0,0,141
1,16,0,0,100
1,18,0,3,87
0,12,2,1,93
6,9,2,1,176
1,13,2,1,76
1,8,0,2,71
8,7,1,0,174
1,12,3,0,59
6,6,1,0,194
2,13,0,0,56
1,13,3,3,55
2,9,2,3,53
1,11,0,2,67
2,17,2,2,69
1,9,2,3,71
7,8,2,2,173
1,12,2,3,97
15,2,1,1,57
1,8,1,0,54
2,9,3,3,66
8,7,0,2,122
5,10,1,0,155
2,12,0,0,65
1,10,1,2,70
1,12,2,0,87
2,13,1,1,63
2,9,0,3,65
2,11,1,1,60
19,4,1,1,71
8,10,2,0,166
1,16,1,1,84
7,5,2,2,167
1,9,2,0,56
8,7,2,2,149
15,2,1,0,59
1,17,2,3,53
2,12,3,0,96
0,14,3,3,55
17,2,1,1,77
5,6,1,1,196
17,1,1,1,64
0,19,1,1,85
2,10,0,1,79
6,5,1,0,195
1,10,1,2,80
5,6,2,2,177
9,7,1,2,150
0,15,0,0,57
15,3,0,1,76
2,8,2,0,61
2,8,1,0,58
2,9,3,0,72
1,10,1,0,59
2,14,0,0,61
2,8,0,1,77
1,11,3,0,56
1,13,0,0,53
0,10,3,1,65
2,13,3,1,70
7,10,0,1,148
5,7,0,0,196
2,10,0,0,61
1,16,3,0,87
1,12,0,1,54
2,10,3,0,59
1,14,3,0,55
1,10,2,1,75
6,5,1,0,199
2,16,1,3,94
1,16,2,0,84
9,9,2,0,155
17,2,1,0,60
14,3,0,1,53
